# Reviews,Wine Type,Country,Discounted Price,Final Price,Grape Variety,Number of Records,Original Price,Rating Name,Rating Score,Region,Regular Price,Wine Name,Year
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Angeline Reserve Pinot Noir,2013
,Red,USA,,21.99,Pinot Noir,1,,,,California,21.99,Au Bon Climat Santa Barbara Pinot Noir,2013
,Red,USA,,21.99,Pinot Noir,1,,,,California,21.99,Au Bon Climat Santa Barbara Pinot Noir,2013
,Red,USA,,21.99,Pinot Noir,1,,,,California,21.99,Au Bon Climat Santa Barbara Pinot Noir,2013
,Red,USA,21.99,21.99,Pinot Noir,1,21.99,,,California,,Au Bon Climat Santa Barbara Pinot Noir,2013
,Red,USA,21.99,21.99,Pinot Noir,1,21.99,,,California,,Au Bon Climat Santa Barbara Pinot Noir,2013
,Red,USA,22.99,22.99,Pinot Noir,1,30,,,California,,Baileyana Grand Firepeak Cuvee Pinot Noir,2013
,Red,USA,22.99,22.99,Pinot Noir,1,30,,,California,,Baileyana Grand Firepeak Cuvee Pinot Noir,2013
,Red,USA,22.99,22.99,Pinot Noir,1,30,,,California,,Baileyana Grand Firepeak Cuvee Pinot Noir,2013
1,Red,USA,11.99,11.99,Pinot Noir,1,22,,,California,,Block 478 Sonoma County Pinot Noir,2011
1,Red,USA,11.99,11.99,Pinot Noir,1,22,,,California,,Block 478 Sonoma County Pinot Noir,2011
1,Red,USA,11.99,11.99,Pinot Noir,1,22,,,California,,Block 478 Sonoma County Pinot Noir,2011
1,Red,USA,,10.99,Pinot Noir,1,,,,California,10.99,Bogle Pinot Noir,2013
1,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Bogle Pinot Noir,2013
1,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Bogle Pinot Noir,2013
1,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Bogle Pinot Noir,2013
1,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Bogle Pinot Noir,2013
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Cambria Julia's Vineyard Pinot Noir,2012
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Cambria Julia's Vineyard Pinot Noir,2012
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,,17.99,Pinot Noir,1,,,,California,17.99,Carmel Road Monterey Pinot Noir,2013
,Red,USA,17.99,17.99,Pinot Noir,1,17.99,,,California,,Carmel Road Monterey Pinot Noir,2013
,Red,USA,59.99,59.99,Pinot Noir,1,59.99,,,California,,Chasseur Umino Pinot Noir,2011
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,,19.99,Pinot Noir,1,,,,California,19.99,Cherry Pie Cherry Tart Pinot Noir,2013
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Concannon Selected Vineyards Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Decoy Sonoma County Pinot Noir,2013
,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Decoy Sonoma County Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,DeLoach Heritage Reserve Pinot Noir,2013
,Red,USA,13.99,13.99,Pinot Noir,1,13.99,,,California,,DeLoach Heritage Reserve Pinot Noir,2013
1,Red,USA,,34.99,Pinot Noir,1,,,,California,34.99,Domaine Carneros Pinot Noir,2012
1,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Domaine Carneros Pinot Noir,2012
1,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Domaine Carneros Pinot Noir,2012
1,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Domaine Carneros Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
2,Red,USA,19.99,19.99,Pinot Noir,1,25,,,California,,Don & Sons Sonoma Coast Pinot Noir,2012
,Red,USA,38.99,38.99,Pinot Noir,1,38.99,,,California,,Dutton Goldfield Dutton Ranch Pinot Noir,2012
,Red,USA,38.99,38.99,Pinot Noir,1,38.99,,,California,,Dutton Goldfield Dutton Ranch Pinot Noir,2012
,Red,USA,38.99,38.99,Pinot Noir,1,38.99,,,California,,Dutton Goldfield Dutton Ranch Pinot Noir,2012
,Red,USA,38.99,38.99,Pinot Noir,1,38.99,,,California,,Dutton Goldfield Dutton Ranch Pinot Noir,2012
1,Red,USA,45.99,45.99,Pinot Noir,1,45.99,,,California,,Flowers Sonoma Coast Pinot Noir,2012
1,Red,USA,45.99,45.99,Pinot Noir,1,45.99,,,California,,Flowers Sonoma Coast Pinot Noir,2012
1,Red,USA,45.99,45.99,Pinot Noir,1,45.99,,,California,,Flowers Sonoma Coast Pinot Noir,2012
1,Red,USA,45.99,45.99,Pinot Noir,1,45.99,,,California,,Flowers Sonoma Coast Pinot Noir,2012
1,Red,USA,45.99,45.99,Pinot Noir,1,45.99,,,California,,Flowers Sonoma Coast Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,29.99,29.99,Pinot Noir,1,35,,,California,,Fogdog Pinot Noir,2012
,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,Francis Ford Coppola Director's Cut Russian River Valley Pinot Noir,2012
,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,Francis Ford Coppola Director's Cut Russian River Valley Pinot Noir,2012
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
,Red,USA,15.99,15.99,Pinot Noir,1,15.99,,,California,,Garnet Monterey Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Hahn Estates California Pinot Noir,2013
1,Red,USA,12.99,12.99,Pinot Noir,1,12.99,,,California,,Hahn Estates California Pinot Noir,2013
1,Red,USA,12.99,12.99,Pinot Noir,1,12.99,,,California,,Hahn Estates California Pinot Noir,2013
1,Red,USA,12.99,12.99,Pinot Noir,1,12.99,,,California,,Hahn Estates California Pinot Noir,2013
1,Red,USA,12.99,12.99,Pinot Noir,1,12.99,,,California,,Hahn Estates California Pinot Noir,2013
1,Red,USA,12.99,12.99,Pinot Noir,1,12.99,,,California,,Hahn Estates California Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Hangtime Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Hangtime Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Hangtime Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Hangtime Pinot Noir,2013
,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Hangtime Pinot Noir,2013
,Red,USA,13.99,13.99,Pinot Noir,1,13.99,,,California,,Hangtime Pinot Noir,2013
2,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Hartford Court Russian River Pinot Noir,2012
2,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Hartford Court Russian River Pinot Noir,2012
2,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Hartford Court Russian River Pinot Noir,2012
2,Red,USA,34.99,34.99,Pinot Noir,1,34.99,,,California,,Hartford Court Russian River Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,28,,,California,,Hess Select Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,28,,,California,,Hess Select Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,28,,,California,,Hess Select Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,28,,,California,,Hess Select Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
1,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Irony Monterey Pinot Noir,2012
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,38.99,Pinot Noir,1,,,,California,38.99,J Vineyards & Winery Russian River Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,,16.99,Pinot Noir,1,,,,California,16.99,J. Lohr Falcon's Perch Pinot Noir,2013
,Red,USA,33.99,33.99,Pinot Noir,1,33.99,,,California,,Joseph Jewell Russian River Valley Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,16.99,,,California,,Josh Cellars Pinot Noir,2013
,Red,USA,16.99,16.99,Pinot Noir,1,16.99,,,California,,Josh Cellars Pinot Noir,2013
,Red,USA,16.99,16.99,Pinot Noir,1,16.99,,,California,,Josh Cellars Pinot Noir,2013
,Red,USA,16.99,16.99,Pinot Noir,1,16.99,,,California,,Josh Cellars Pinot Noir,2013
,Red,USA,16.99,16.99,Pinot Noir,1,16.99,,,California,,Josh Cellars Pinot Noir,2013
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,16.99,16.99,Pinot Noir,1,20,,,California,,Kenwood Russian River Pinot Noir,2012
,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,La Crema Monterey Pinot Noir,2012
,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,La Crema Monterey Pinot Noir,2012
,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,La Crema Monterey Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,,25.99,Pinot Noir,1,,,,California,25.99,La Crema Sonoma Coast Pinot Noir,2012
2,Red,USA,25.99,25.99,Pinot Noir,1,25.99,,,California,,La Crema Sonoma Coast Pinot Noir,2012
1,Red,USA,,29.99,Pinot Noir,1,,,,California,29.99,Lincourt Lindsay's Pinot Noir,2012
1,Red,USA,29.99,29.99,Pinot Noir,1,29.99,,,California,,Lincourt Lindsay's Pinot Noir,2012
1,Red,USA,29.99,29.99,Pinot Noir,1,29.99,,,California,,Lincourt Lindsay's Pinot Noir,2012
1,Red,USA,29.99,29.99,Pinot Noir,1,29.99,,,California,,Lincourt Lindsay's Pinot Noir,2012
1,Red,USA,29.99,29.99,Pinot Noir,1,29.99,,,California,,Lincourt Lindsay's Pinot Noir,2012
,Red,USA,9.99,9.99,Pinot Noir,1,9.99,,,California,,Line 39 Pinot Noir,2013
,Red,USA,23.99,23.99,Pinot Noir,1,23.99,,,California,,MacMurray Ranch Russian River Pinot Noir,2013
1,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,Mark West California Pinot Noir,2013
1,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,Mark West California Pinot Noir,2013
1,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,Mark West California Pinot Noir,2013
1,Red,USA,11.99,11.99,Pinot Noir,1,11.99,,,California,,Mark West California Pinot Noir,2013
1,Red,USA,11.99,11.99,Pinot Noir,1,11.99,,,California,,Mark West California Pinot Noir,2013
1,Red,USA,11.99,11.99,Pinot Noir,1,11.99,,,California,,Mark West California Pinot Noir,2013
14,Red,USA,19.99,19.99,Pinot Noir,1,22,,,California,,Meiomi Pinot Noir,2013
2,Red,USA,,13.99,Pinot Noir,1,,,,California,13.99,Meiomi Pinot Noir (375ML half-bottle),2012
5,Red,USA,,10.99,Pinot Noir,1,,,,California,10.99,Middle Sister Goodie Two Shoes Pinot Noir,
5,Red,USA,,10.99,Pinot Noir,1,,,,California,10.99,Middle Sister Goodie Two Shoes Pinot Noir,
5,Red,USA,,10.99,Pinot Noir,1,,,,California,10.99,Middle Sister Goodie Two Shoes Pinot Noir,
5,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Middle Sister Goodie Two Shoes Pinot Noir,
5,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Middle Sister Goodie Two Shoes Pinot Noir,
5,Red,USA,10.99,10.99,Pinot Noir,1,10.99,,,California,,Middle Sister Goodie Two Shoes Pinot Noir,
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Migration Russian River Pinot Noir (375ML half-bottle),2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Migration Russian River Pinot Noir (375ML half-bottle),2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Migration Russian River Pinot Noir (375ML half-bottle),2012
2,Red,USA,,9.99,Pinot Noir,1,,,,California,9.99,Mirassou Pinot Noir,2013
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Pali Wine Co Huntington Pinot Noir,2012
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Pali Wine Co Huntington Pinot Noir,2012
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Pali Wine Co Huntington Pinot Noir,2012
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Pali Wine Co Huntington Pinot Noir,2012
1,Red,USA,22.99,22.99,Pinot Noir,1,22.99,,,California,,Pali Wine Co Huntington Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Pali Wine Co Riviera Pinot Noir,2012
3,Red,USA,,12.99,Pinot Noir,1,,,,California,12.99,Parducci Small Lot Blend Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,,31.99,Pinot Noir,1,,,,California,31.99,Rusack Santa Barbara Pinot Noir,2012
,Red,USA,22.99,22.99,Pinot Noir,1,30,,,California,,Schug Carneros Pinot Noir,2013
,Red,USA,22.99,22.99,Pinot Noir,1,30,,,California,,Schug Carneros Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,,11.99,Pinot Noir,1,,,,California,11.99,SeaGlass Pinot Noir,2013
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Sebastiani Sonoma Coast Pinot Noir,2013
,Red,USA,19.99,19.99,Pinot Noir,1,19.99,,,California,,Sebastiani Sonoma Coast Pinot Noir,2013
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
,Red,USA,,24.99,Pinot Noir,1,,,,California,24.99,Simi Pinot Noir,2012
1,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Smoking Loon Pinot Noir,2013
1,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Smoking Loon Pinot Noir,2013
1,Red,USA,8.99,8.99,Pinot Noir,1,10,,,California,,Smoking Loon Pinot Noir,2013
,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Stephen Vincent Pinot Noir,2012
,Red,USA,14.99,14.99,Pinot Noir,1,14.99,,,California,,Stephen Vincent Pinot Noir,2012
